course_code,hard_prereq,concurrent_with,min_standing
PSYC 4954H,none,,0.0
PSYC 4956,none,,0.0
PSYC 4956H,none,,0.0
PSYC 4960,none,,0.0
PSYC 4963,none,,3.0
PSYC 4964,none,,4.0
PSYC 4995,none,,0.0
PSYC 4999,PSYC 2050 or PSYC 2050H,,4.0
PSYC 5210,none,,0.0
PSYC 5230,none,,0.0
PSYC 5330,none,,0.0
PSYC 5350,none,,0.0
PSYC 5420,none,,0.0
PSYC 5800,none,,0.0
PSYC 5820,none,,0.0
PSYC 6135,none,,0.0
PSYC 6201,none,,0.0
PSYC 6211,none,,0.0
PSYC 6221,none,,0.0
PSYC 6840,none,,0.0
PSYC 6860,none,,0.0
PSYC 6870,none,,0.0
PSYC 6880,none,,0.0
PSYC 6953,none,,0.0
PSYC 6956,none,,0.0
PSYC 6968,none,,0.0
PSYC 6997,none,,0.0
PSYC 6998,none,,0.0
PSYC 6999,none,,0.0
PSYC 8098,none,,0.0
PSYC 8101,none,,0.0
PSYC 8102,PSYC 8101,,0.0
PSYC 8115,none,,0.0
PSYC 8125,PSYC 8101,,0.0
PSYC 8201,none,,0.0
PSYC 8202,none,,0.0
PSYC 8301,none,,0.0
PSYC 8302,PSYC 8301,,0.0
PSYC 8321,none,,0.0
PSYC 8322,PSYC 8321,,0.0
PSYC 8332,PSYC 8321,,0.0
PSYC 8340,PSYC 8321,,0.0
PSYC 8341,none,,0.0
PSYC 8352,none,,0.0
PSYC 8360,none,,0.0
PSYC 8401,none,,0.0
PSYC 8420,none,,0.0
PSYC 8511,none,,0.0
PSYC 8525,none,,0.0
PSYC 8630,none,,0.0
PSYC 8660,none,,0.0
PSYC 8665,none,,0.0
PSYC 8668,none,,0.0
PSYC 8740,none,,0.0
PSYC 8780,none,,0.0
PSYC 8787,PSYC 8780;PSYC 8401,,0.0
PSYC 8810,none,,0.0
PSYC 8830,none,,0.0
PSYC 8850,none,,0.0
PSYC 8931,none,,0.0
PSYC 8932,none,,0.0
PSYC 8952,none,,0.0
PSYC 8953,none,,0.0
PSYC 8954,none,,0.0
PSYC 8955,none,,0.0
PSYC 8958,none,,0.0
PSYC 8965,none,,0.0
PSYC 8975,none,,0.0
PSYC 8986,none,,0.0
PSYC 8995,none,,0.0
PSYC 8999,none,,0.0
PSYC 9970,none,,0.0
PSYC 9974,none,,0.0
PSYC 9975,none,,0.0
PSYC 9976,none,,0.0
PSYC 9977,none,,0.0
PSYC 9984,none,,0.0
PSYC 9985,none,,0.0
PSYC 9986,none,,0.0
PSYC 9987,none,,0.0
PSYC 9988,none,,0.0
PSYC 9989,none,,0.0
PSYC 9991,none,,0.0
PSYC 9992,none,,0.0
PSYC 9993,none,,0.0
PSYC 9994,none,,0.0
PSYC 9995,none,,0.0
PSYC 9996,none,,0.0
PSYC 9997,none,,0.0
PSYC 9998,none,,0.0
PSYC 9999,none,,0.0
PUBS 6000,none,,0.0
PUBS 6025,none,,0.0
PUBS 6051,none,,0.0
PUBS 6210,none,,0.0
PUBS 6215,none,,0.0
PUBS 6220,none,,0.0
PUBS 6230,none,,0.0
PUBS 6235,none,,0.0
PUBS 6237,none,,0.0
PUBS 6240,none,,0.0
PUBS 6250,none,,0.0
PUBS 6281,none,,0.0
PUBS 6521,none,,0.0
PUBS 6525,none,,0.0
PUBS 6530,none,,0.0
PUBS 6535,none,,0.0
PUBS 6540,none,,0.0
PUBS 6541,none,,0.0
PUBS 6571,none,,0.0
PUBS 6581,none,,0.0
PUBS 6931,none,,0.0
PUBS 6964,none,,0.0
PUBS 6995,none,,0.0
PUBS 6998,none,,0.0
PUBS 9970,none,,0.0
PUBS 9974,none,,0.0
PUBS 9976,none,,0.0
PUBS 9984,none,,0.0
PUBS 9985,none,,0.0
PUBS 9986,none,,0.0
PUBS 9991,none,,0.0
PUBS 9992,none,,0.0
PUBS 9993,none,,0.0
PURE 1800,none,,0.0
PURE 3000,PURE 1800;COMM 2500,,0.0
PURE 3600,PURE 1800;ADPR 2200,,0.0
PURE 3800,PURE 1800,,0.0
PURE 3850,ADVE 1400;CCOM 2000;PURE 1800,,0.0
PURE 3986,none,,0.0
PURE 4997,PURE 1800;PURE 3600;PURE 3800,,0.0
REAL 3001,ECON 1103;ACCO 1030,,0.0
REAL 3986,REAL 3001,,0.0
REAL 4002,FINA 3001,,0.0
REAL 4061,REAL 3001 or REAL 4002 or FINA 4002,,0.0
REAL 4100,REAL 3001 or REAL 4002 or FINA 4002,,0.0
REAL 4120,REAL 3001;REAL 4002 or FINA 4002;REAL 4061,,0.0
REAL 4210,FINA 3001;REAL 3001;FINA 4002 or REAL 4002,,0.0
REAL 4220,FINA 3001;REAL 3001;FINA 4002 or REAL 4002;REAL 4210,,0.0
REAL 4230,FINA 3001;REAL 3001;FINA 4002 or REAL 4002;REAL 4210;REAL 4220,,0.0
REAL 4330,none,,0.0
REAL 4931,REAL 3001,,0.0
REAL 4986,REAL 3986,,0.0
REAL 4989,REAL 3001,,0.0
REAL 4995,none,,0.0
REAL 5061,MBA 6040;MBA 6060;FINA 6163,,0.0
REAL 5931,MBA 6010;MBA 6040;MBA 6060,,0.0
REAL 6931,MBA 6010;MBA 6040;MBA 6060,,0.0
REAL 6995,MBA 6010;MBA 6040;MBA 6060,,0.0
REIS 1001,none,,0.0
SCMM 6500,none,,0.0
SCMM 6501,none,,0.0
SCMM 6502,none,,0.0
SCMM 6504,none,,0.0
SCMM 6505,none,,0.0
SCMM 6510,none,,0.0
SCMM 6515,none,,0.0
SCMM 6520,none,,0.0
SCMM 6525,none,,0.0
SCMM 6530,none,,0.0
SCMM 6535,none,,0.0
SCMM 6540,none,,0.0
SCMM 6542,none,,0.0
SCMM 6545,none,,0.0
SCMM 6547,none,,0.0
SCMM 6550,none,,0.0
SCMM 6555,none,,0.0
SCMM 6559,none,,0.0
SCMM 6560,none,,0.0
SCMM 6565,none,,0.0
SCMM 6570,none,,0.0
SCMM 6575,none,,0.0
SCMM 6931,none,,0.0
SCMM 6995,none,,0.0
SCMM 6997,none,,0.0
SOCI 1001,none,,0.0
SOCI 1101,none,,0.0
SOCI 2060,CRLS 1001;SOCI 1001 or SOWJ 1001,,0.0
SOCI 2060H,CRLS 1001;SOCI 1001 or SOWJ 1001,,0.0
SOCI 2200,none,,0.0
SOCI 2480,none,,0.0
SOCI 2500,none,,0.0
SOCI 3000,SOCI 1001,,0.0
SOCI 3050,CRLS 1001;SOCI 1001 or SOWJ 1001;SOCI 2060,,0.0
SOCI 3200,none,,0.0
SOCI 3250,none,,0.0
SOCI 3280,none,,0.0
SOCI 3300,none,,0.0
SOCI 3500,none,,0.0
SOCI 3520,none,,0.0
SOCI 3550,none,,0.0
SOCI 3570,none,,0.0
SOCI 3700,none,,0.0
SOCI 3720,none,,0.0
SOCI 3931,none,,0.0
SOCI 3954H,SOCI 3050 or CRLS 3050,,3.0
SOCI 3986,none,,4.0
SOCI 4050,none,,0.0
SOCI 4250,none,,0.0
SOCI 4270,none,,0.0
SOCI 4300,none,,0.0
SOCI 4400,none,,0.0
SOCI 4420,none,,0.0
SOCI 4430,INGS 1001;SOCI 1001 or SOWJ 1001,,0.0
SOCI 4440,none,,0.0
SOCI 4450,none,,0.0
SOCI 4600,none,,0.0
SOCI 4660,none,,0.0
SOCI 4680,none,,0.0
SOCI 4700,none,,0.0
SOCI 4730,none,,0.0
SOCI 4740,none,,0.0
SOCI 4931,none,,0.0
SOCI 4954H,SOCI 3954H;SOCI 4997,SOCI 4956H,4.0
SOCI 4956,none,,0.0
SOCI 4956H,SOCI 3954H;SOCI 4997,SOCI 4954H,4.0
SOCI 4960H,SOCI 4954H;SOCI 4956H,SOCI 4999H,4.0
SOCI 4986,SOCI 3986,,4.0
SOCI 4995,none,,0.0
SOCI 4997,none,,0.0
SOCI 4999,SOCI 3000;SOCI 3050,,4.0
SOCI 5050,none,,0.0
SOCI 5250,none,,0.0
SOCI 5270,none,,0.0
SOCI 5300,none,,0.0
SOCI 5400,none,,0.0
SOCI 5420,none,,0.0
SOCI 5430,none,,0.0
SOCI 5440,none,,0.0
SOCI 5450,none,,0.0
SOCI 5600,none,,0.0
SOCI 5660,none,,0.0
SOCI 5680,none,,0.0
SOCI 5700,none,,0.0
SOCI 5730,none,,0.0
SOCI 5740,none,,0.0
SOCI 5931,none,,0.0
SOWJ 1001,none,,0.0
SOWJ 1101,none,,0.0
SOWJ 2050,none,,0.0
SOWJ 2150,none,,0.0
SOWJ 2200,none,,0.0
SOWJ 2300,none,,0.0
SOWJ 2600,none,,0.0
SOWJ 3001,SOWJ 1001,,0.0
SOWJ 3170,none,,0.0
SOWJ 3300,SOWJ 1001,,3.0
SOWJ 3310,none,,0.0
SOWJ 3320,none,,0.0
SOWJ 3370,none,,0.0
SOWJ 3400,none,,0.0
SOWJ 3450,none,,0.0
SOWJ 3600,SOWJ 1001,,0.0
SOWJ 3700,none,,0.0
SOWJ 3986,none,,4.0
SOWJ 4300,SOWJ 1001,,0.0
SOWJ 4500,none,,0.0
SOWJ 4600,none,,0.0
SOWJ 4700,none,,3.0
SOWJ 4931,none,,0.0
SOWJ 4956,none,,0.0
SOWJ 4986,SOWJ 3986,,0.0
SOWJ 4995,none,,0.0
SOWJ 4999,none,,4.0
SOWJ 5300,none,,0.0
SOWJ 5500,none,,0.0
SOWJ 5600,SOWJ 1001,,0.0
SOWJ 5700,none,,0.0
SOWJ 5931,none,,0.0
SPAN 1001,none,,0.0
SPAN 1002,SPAN 1001,,0.0
SPAN 1003,none,,0.0
SPAN 1020,SPAN 1002 or SPAN 1003,,0.0
SPAN 1021,SPAN 1020,,0.0
SPAN 2001,SPAN 1002;SPAN 1003,,0.0
SPAN 2002,SPAN 2001,,0.0
SPAN 2003,SPAN 1002;SPAN 1003;SPAN 1021,,0.0
SPAN 2005,none,,0.0
SPAN 3001,SPAN 2002 or OR 2003,,0.0
SPAN 3002,SPAN 3001,,0.0
SPAN 3005,none,,0.0
SPAN 3100,SPAN 3001 or SPAN 3005,,0.0
SPAN 3210,none,,0.0
SPAN 3215,none,,0.0
SPAN 3300,SPAN 3001 or SPAN 3005,,0.0
SPAN 3310,SPAN 3001 or SPAN 3005,,0.0
SPAN 3500,SPAN 3001,,0.0
SPAN 3505,SPAN 3005,,0.0
SPAN 3530,SPAN 3500 or SPAN 3505,,0.0
SPAN 3540,SPAN 3500 or SPAN 3505,,0.0
SPAN 3600,SPAN 3500 or SPAN 3505,,0.0
SPAN 3601,SPAN 3500 or SPAN 3505,,0.0
SPAN 3650,SPAN 3500 or SPAN 3505,,0.0
SPAN 3700,SPAN 3001;SPAN 3005,,0.0
SPAN 3710,SPAN 3001;SPAN 3005,,0.0
SPAN 3720,SPAN 3001 or SPAN 3005,,0.0
SPAN 3800,SPAN 3500 or SPAN 3505,,0.0
SPAN 4110,SPAN 3500 or OR 3505,,0.0
SPAN 4120,SPAN 3500 or SPAN 3505,,0.0
SPAN 4130,SPAN 3500 or SPAN 3505,,0.0
SPAN 4140,SPAN 3500 or SPAN 3505,,0.0
SPAN 4150,SPAN 3500 or SPAN 3505,,0.0
SPAN 4210,SPAN 3500 or SPAN 3505,,0.0
SPAN 4320,SPAN 3500 or SPAN 3505,,0.0
SPAN 4350,SPAN 3500 or SPAN 3505,,0.0
SPAN 4450,SPAN 3500 or SPAN 3505,,0.0
SPAN 4500,SPAN 3500 or SPAN 3505,,0.0
SPAN 4505,SPAN 3500 or SPAN 3505,,0.0
SPAN 4510,SPAN 3500 or SPAN 3505,,0.0
SPAN 4515,SPAN 3500 or SPAN 3505,,0.0
SPAN 4520,SPAN 3500 or SPAN 3505,,0.0
SPAN 4525,SPAN 3500 or SPAN 3505,,0.0
SPAN 4550,SPAN 3500 or SPAN 3505,,0.0
SPAN 4560,SPAN 3500 or SPAN 3505,,0.0
SPAN 4600,SPAN 3500 or SPAN 3505,,0.0
SPAN 4610,SPAN 3500 or SPAN 3505,,0.0
SPAN 4615,SPAN 3500 or SPAN 3505,,0.0
SPAN 4620,SPAN 3500 or SPAN 3505,,0.0
SPAN 4670,SPAN 3500 or SPAN 3505,,0.0
SPAN 4700,SPAN 3500 or SPAN 3505,,0.0
SPAN 4705,SPAN 3700,,0.0
SPAN 4715,SPAN 3710,,0.0
SPAN 4720,SPAN 3500 or SPAN 3505,,0.0
SPAN 4931,SPAN 3500 or SPAN 3505,,0.0
SPAN 4960,none,,4.0
SPAN 4995,none,,0.0
SPAN 4999,none,,0.0
SPAN 4999H,none,,0.0
SPAN 5110,none,,0.0
SPAN 5120,none,,0.0
SPAN 5130,none,,0.0
SPAN 5140,none,,0.0
SPAN 5150,none,,0.0
SPAN 5310,none,,0.0
SPAN 5320,none,,0.0
SPAN 5350,none,,0.0
SPAN 5400,none,,0.0
SPAN 5450,none,,0.0
SPAN 5500,none,,0.0
SPAN 5505,none,,0.0
SPAN 5510,none,,0.0
SPAN 5525,none,,0.0
SPAN 5550,none,,0.0
SPAN 5560,none,,0.0
SPAN 5600,none,,0.0
SPAN 5610,none,,0.0
SPAN 5615,none,,0.0
SPAN 5620,none,,0.0
SPAN 5670,none,,0.0
SPAN 5705,none,,0.0
SPAN 5715,none,,0.0
SPAN 5931,none,,0.0
SPAN 6100,none,,0.0
SPAN 6110,none,,0.0
SPAN 6150,none,,0.0
SPAN 6204,none,,0.0
SPAN 6300,none,,0.0
SPAN 6500,none,,0.0
SPAN 6505,none,,0.0
SPAN 6525,none,,0.0
SPAN 6550,none,,0.0
SPAN 6575,none,,0.0
SPAN 6600,none,,0.0
SPAN 6610,none,,0.0
SPAN 6650,none,,0.0
SPAN 6675,none,,0.0
SPAN 6931,none,,0.0
SPAN 6995,none,,0.0
SPAN 9970,none,,0.0
SPAN 9974,none,,0.0
SPAN 9975,none,,0.0
SPAN 9984,none,,0.0
SPAN 9985,none,,0.0
SPAN 9986,none,,0.0
SPCM 2700,none,,2.0
SPCM 3300,DGMD 2205,,0.0
SPCM 3500,none,,0.0
SPCM 3700,SPCM 2700,,3.0
SPCM 3986,none,,0.0
SPCM 4000,ADVE 1400 or PURE 1800 or SPCM 2700,,0.0
SPCM 4500,SPCM 2700,,3.0
SPCM 4700,SPCM 2700,,3.0
SPLE 6001,none,,0.0
SPLE 6100,none,,0.0
SPLE 6200,none,,0.0
SPLE 6300,none,,0.0
SPLE 6400,none,,0.0
SPLE 6500,none,,0.0
SPLE 6600,none,,0.0
SPLE 6700,none,,0.0
SPLE 6931,none,,0.0
SPLE 6964,none,,0.0
SPLE 6995,none,,0.0
SPPA 1001,none,,0.0
SPPA 1002,none,,0.0
SPPA 1100,none,,0.0
SPPA 2120,none,,0.0
SPPA 2130,none,,0.0
SPPA 2210,none,,0.0
SPPA 2220,none,,0.0
SPPA 3140,none,,0.0
SPPA 3510,none,SPPA 3140,0.0
SPPA 3710,none,SPPA 2210;SPPA 2220;SPPA 3964;SPPA 6965,0.0
SPPA 3964,none,SPPA 3710,0.0
SPPA 4160,SPPA 1100,,0.0
SPPA 4230,none,,0.0
SPPA 4520,none,,0.0
SPPA 4530,SPPA 3510,,0.0
SPPA 4610,none,,3.0
SPPA 4720,SPPA 3710,,0.0
SPPA 4750,SPPA 4720,,0.0
SPPA 4956,none,,0.0
SPPA 4961,none,,0.0
SPPA 4964,SPPA 3964,,0.0
SPPA 4965,none,,0.0
SPPA 4995,none,,0.0
SPPA 4999,none,,0.0
SPPA 5160,none,,0.0
SPPA 5230,none,,0.0
SPPA 5520,none,,0.0
SPPA 5530,SPPA 3510,,0.0
SPPA 5610,none,,0.0
SPPA 5720,none,,0.0
SPPA 5750,none,,0.0
SPPA 6210,none,,0.0
SPPA 6220,SPPA 2210,,0.0
SPPA 6320,none,,0.0
SPPA 6330,none,,0.0
SPPA 6340,none,,0.0
SPPA 6410,none,,0.0
SPPA 6420,none,,0.0
SPPA 6430,SPPA 2220,,0.0
SPPA 6620,SPPA 5720,,0.0
SPPA 6630,none,,0.0
SPPA 6640,none,,0.0
SPPA 6650,none,,0.0
SPPA 6730,none,,0.0
SPPA 6735,none,,0.0
SPPA 6736,none,,0.0
SPPA 6750,none,,0.0
SPPA 6760,none,,0.0
SPPA 6790,none,,0.0
SPPA 6931,none,,0.0
SPPA 6961,none,,0.0
SPPA 6965,none,,0.0
SPPA 6966,none,SPPA 4720 or SPPA 5720,0.0
SPPA 6967,SPPA 6730;SPPA 6965;SPPA 6966,,0.0
SPPA 6968,SPPA 6730;SPPA 6965;SPPA 6966,,0.0
SPPA 6995,none,,0.0
SPPA 6999,none,,0.0
SPPA 9978,none,,0.0
SPPA 9979,none,,0.0
SPPA 9984,none,,0.0
SPPA 9985,none,,0.0
SPPA 9986,none,,0.0
SPPA 9995,none,,0.0
SPPA 9996,none,,0.0
SPRT 6110,none,,0.0
SPRT 6190,none,,0.0
SPRT 6600,SPRT 6958,,0.0
SPRT 6931,none,,0.0
SPRT 6958,none,,0.0
SPRT 6989,none,,0.0
SPRT 6995,none,,0.0
SPRT 6998,SPRT 6600,,0.0
SPRT 6999,none,,0.0
SPRT 9970,none,,0.0
SPRT 9974,none,,0.0
SPRT 9975,none,,0.0
SPRT 9976,none,,0.0
SPRT 9991,none,,0.0
SPRT 9992,none,,0.0
SPRT 9993,none,,0.0
SPRT 9994,none,,0.0
SPRT 9995,none,,0.0
SPRT 9996,none,,0.0
THAR 1100,none,,0.0
THAR 1120,THAR 1100,,0.0
THAR 1340,none,,0.0
THAR 1900,none,THAR 1964,0.0
THAR 1910,none,THAR 1965,0.0
THAR 1931,none,,0.0
THAR 1964,none,THAR 1900,0.0
THAR 1965,none,THAR 1910,0.0
THAR 2020,none,,0.0
THAR 2140,THAR 1100,,0.0
THAR 2150,none,,0.0
THAR 2180,THAR 1100,,0.0
THAR 2320,THAR 1900,,0.0
THAR 2400,none,,0.0
THAR 2410,none,,0.0
THAR 2600,none,,0.0
THAR 2931,none,,0.0
THAR 2964,THAR 1900,,0.0
THAR 3000,THAR 1100,,0.0
THAR 3100,THAR 1100,,0.0
THAR 3140,THAR 1100,,0.0
THAR 3160,THAR 1100,,0.0
THAR 3410,THAR 2410,,0.0
THAR 3500,THAR 1100 or DGMD 2205,,0.0
THAR 3620,none,,0.0
THAR 3931,none,,0.0
THAR 3953,none,,3.0
THAR 4100,THAR 2140;THAR 3100,,0.0
THAR 4200,none,,2.0
THAR 4210,none,,2.0
THAR 4220,none,,0.0
THAR 4230,none,,0.0
THAR 4320,THAR 1320 or THAR 1910,,0.0
THAR 4360,none,,0.0
THAR 4410,THAR 3410,,0.0
THAR 4600,none,,0.0
THAR 4931,none,,0.0
THAR 4953,none,,0.0
THAR 4961,none,,0.0
THAR 4986,none,,0.0
THAR 4995,none,,0.0
THAR 4997,none,,4.0
THAR 4999,none,,0.0
THAR 5200,none,,0.0
THAR 5210,none,,0.0
THAR 5220,none,,0.0
THAR 5230,none,,0.0
THAR 5320,none,,0.0
THAR 5360,none,,0.0
THAR 5600,none,,0.0
THEO 1001,none,,0.0
THEO 1001H,none,,0.0
THEO 2000,THEO 1001 or THEO 1001H,,0.0
THEO 2100,THEO 1001,,0.0
THEO 2200,THEO 1001,,0.0
THEO 2200H,THEO 1001 or THEO 1001H,,0.0
THEO 2210,THEO 1001,,0.0
THEO 2240,THEO 1001,,0.0
THEO 2240H,THEO 1001 or THEO 1001H,,0.0
THEO 2300,THEO 1001,,0.0
THEO 2310,THEO 1001,,0.0
THEO 2400,THEO 1001,,0.0
THEO 2400H,THEO 1001 or THEO 1001H,,0.0
THEO 2410,THEO 1001,,0.0
THEO 2500,THEO 1001 or THEO 1001H,,0.0
THEO 2931,none,,0.0
THEO 3010,THEO 1001,,2.0
THEO 3020,THEO 1001 or THEO 1001H,,2.0
THEO 3100,THEO 1001,,2.0
THEO 3100H,THEO 1001 or THEO 1001H,,2.0
THEO 3110,THEO 1001,,2.0
THEO 3130,THEO 1001,,0.0
THEO 3130H,THEO 1001 or THEO 1001H,,2.0
THEO 3150,THEO 1001,,0.0
THEO 3230,THEO 1001,,2.0
THEO 3230H,THEO 1001 or THEO 1001H,,2.0
THEO 3250,THEO 1001 or THEO 1001H,,0.0
THEO 3260,THEO 1001 or THEO 1001H,,0.0
THEO 3270,THEO 1001,,2.0
THEO 3280,THEO 1001 or THEO 1001H,,0.0
THEO 3290,THEO 1001 or THEO 1001H,,0.0
THEO 3320,THEO 1001,,2.0
THEO 3330,THEO 1001,,2.0
THEO 3340,THEO 1001 or THEO 1001H,,2.0
THEO 3340H,THEO 1001H,,2.0
THEO 3350,THEO 1001,,0.0
THEO 3355,THEO 1001,,0.0
THEO 3360,THEO 1001,,0.0
THEO 3370,THEO 1001 or THEO 1001H,,2.0
THEO 3375,THEO 1001 or THEO 1001H,,0.0
THEO 3400,THEO 1001 or THEO 1001H,,0.0
THEO 3410,THEO 1001,,2.0
THEO 3420,THEO 1001 or THEO 1001H,,2.0
THEO 3430,THEO 1001 or THEO 1001H,,2.0
THEO 3430H,THEO 1001 or THEO 1001H,,2.0
THEO 3440,THEO 1001,,2.0
THEO 3450,THEO 1001 or THEO 1001H,,2.0
THEO 3460,THEO 1001;THEO 1001H,,2.0
THEO 3470,THEO 1001,,2.0
THEO 3470H,THEO 1001 or THEO 1001H,,2.0
THEO 3530,THEO 1001,,2.0
THEO 3530H,THEO 1001 or THEO 1001H,,2.0
THEO 3600,THEO 1001,,3.0
THEO 3986,none,,3.0
THEO 4000,THEO 1001 or THEO 1001H,,2.0
THEO 4000H,THEO 1001 or THEO 1001H,,3.0
THEO 4010,THEO 1001,,3.0
THEO 4015,THEO 1001,,3.0
THEO 4020,THEO 1001,,3.0
THEO 4030,THEO 1001,,3.0
THEO 4030H,THEO 1001,,3.0
THEO 4130,THEO 1001,,3.0
THEO 4190,THEO 1001,,3.0
THEO 4190H,THEO 1001 or THEO 1001H,,3.0
THEO 4200,THEO 1001,,3.0
THEO 4200H,THEO 1001 or THEO 1001H,,3.0
THEO 4210,THEO 1001,,3.0
THEO 4220,THEO 1001,,3.0
THEO 4220H,THEO 1001 or THEO 1001H,,3.0
THEO 4230,THEO 1001,,3.0
THEO 4230H,THEO 1001 or THEO 1001H,,3.0
THEO 4240,THEO 1001,,3.0
THEO 4240H,THEO 1001 or THEO 1001H,,3.0
THEO 4250,THEO 1001,,3.0
THEO 4260,THEO 1001,,3.0
THEO 4270,THEO 1001,,3.0
THEO 4290,THEO 1001,,3.0
THEO 4300,THEO 1001,,3.0
THEO 4300H,THEO 1001 or THEO 1001H,,3.0
THEO 4310,THEO 1001,,3.0
THEO 4320,THEO 1001 or THEO 1001H,,2.0
THEO 4330,THEO 1001,,3.0
THEO 4330H,THEO 1001 or THEO 1001H,,3.0
THEO 4340,THEO 1001,,3.0
THEO 4340H,THEO 1001 or THEO 1001H,,3.0
THEO 4350,THEO 1001,,3.0
THEO 4370,THEO 1001,,3.0
THEO 4390,THEO 1001,,3.0
THEO 4400,THEO 1001,,3.0
THEO 4400H,THEO 1001 or THEO 1001H,,3.0
THEO 4405,THEO 1001,,3.0
THEO 4405H,THEO 1001 or THEO 1001H,,3.0
THEO 4410,THEO 1001,,3.0
THEO 4430,THEO 1001,,3.0
THEO 4430H,THEO 1001 or THEO 1001H,,3.0
THEO 4440,THEO 1001,,3.0
THEO 4450,THEO 1001;THEO 1001H,,3.0
THEO 4460,THEO 1001,,3.0
THEO 4490,THEO 1001,,3.0
THEO 4500,THEO 1001 or THEO 1001H,,2.0
THEO 4510,THEO 1001,,3.0
THEO 4520,THEO 1001 or THEO 1001H,,2.0
THEO 4530,THEO 1001,,3.0
THEO 4540,THEO 1001,,3.0
THEO 4630,THEO 1001;THEO 1001H,,0.0
THEO 4995,THEO 1001,,3.0
THEO 4997,THEO 1001,,4.0
THEO 4999H,none,,0.0
THEO 5000,none,,0.0
THEO 5020,none,,0.0
THEO 5030,none,,0.0
THEO 5190,none,,0.0
THEO 5200,none,,0.0
THEO 5210,none,,0.0
THEO 5220,none,,0.0
THEO 5230,none,,0.0
THEO 5240,none,,0.0
THEO 5250,none,,0.0
THEO 5260,none,,0.0
THEO 5270,none,,0.0
THEO 5290,none,,0.0
THEO 5300,none,,0.0
THEO 5310,none,,0.0
THEO 5320,none,,0.0
THEO 5330,none,,0.0
THEO 5340,none,,0.0
THEO 5350,none,,0.0
THEO 5370,none,,0.0
THEO 5390,none,,0.0
THEO 5400,none,,0.0
THEO 5405,none,,0.0
THEO 5410,none,,0.0
THEO 5430,none,,0.0
THEO 5440,none,,0.0
THEO 5450,none,,0.0
THEO 5490,none,,0.0
THEO 5510,none,,0.0
THEO 5520,none,,0.0
THEO 5530,none,,0.0
THEO 5540,none,,0.0
THEO 6100,none,,0.0
THEO 6110,none,,0.0
THEO 6120,none,,0.0
THEO 6130,none,,0.0
THEO 6200,none,,0.0
THEO 6210,none,,0.0
THEO 6220,none,,0.0
THEO 6310,none,,0.0
THEO 6320,none,,0.0
THEO 6321,none,,0.0
THEO 6330,none,,0.0
THEO 6410,none,,0.0
THEO 6415,none,,0.0
THEO 6995,none,,0.0
THEO 6998,none,,0.0
THEO 6999,none,,0.0
THEO 8010,none,,0.0
THEO 8011,none,,0.0
THEO 8012,none,,0.0
THEO 8097,none,,0.0
THEO 8120,none,,0.0
THEO 8121,none,,0.0
THEO 8122,none,,0.0
THEO 8123,none,,0.0
THEO 8124,none,,0.0
THEO 8125,none,,0.0
THEO 8126,none,,0.0
THEO 8127,none,,0.0
THEO 8130,none,,0.0
THEO 8150,none,,0.0
THEO 8210,none,,0.0
THEO 8211,none,,0.0
THEO 8310,none,,0.0
THEO 8311,none,,0.0
THEO 8312,none,,0.0
THEO 8313,none,,0.0
THEO 8314,none,,0.0
THEO 8315,none,,0.0
THEO 8316,none,,0.0
THEO 8317,none,,0.0
THEO 8318,none,,0.0
THEO 8319,none,,0.0
THEO 8320,none,,0.0
THEO 8321,none,,0.0
THEO 8350,THEO 6120,,0.0
THEO 8410,none,,0.0
THEO 8411,none,,0.0
THEO 8412,none,,0.0
THEO 8413,none,,0.0
THEO 8414,none,,0.0
THEO 8415,none,,0.0
THEO 8416,none,,0.0
THEO 8417,THEO 8415,,0.0
THEO 8418,THEO 8417,,0.0
THEO 8419,THEO 8418,,0.0
THEO 8420,none,,0.0
THEO 8421,none,,0.0
THEO 8422,none,,0.0
THEO 8423,none,,0.0
THEO 8424,none,,0.0
THEO 8425,none,,0.0
THEO 8426,none,,0.0
THEO 8427,none,,0.0
THEO 8428,none,,0.0
THEO 8429,none,,0.0
THEO 8430,none,,0.0
THEO 8431,none,,0.0
THEO 8432,none,,0.0
THEO 8433,THEO 6210;THEO 6220;THEO 6310,,0.0
THEO 8434,THEO 6210;THEO 6220,,0.0
THEO 8435,THEO 6210;THEO 6220;THEO 6310,,0.0
THEO 8436,none,,0.0
THEO 8437,none,,0.0
THEO 8438,none,,0.0
THEO 8439,none,,0.0
THEO 8440,none,,0.0
THEO 8441,none,,0.0
THEO 8442,THEO 6210,,0.0
THEO 8443,THEO 6210,,0.0
THEO 8444,THEO 6210,,0.0
THEO 8445,THEO 6210;THEO 6220;THEO 6310,,0.0
THEO 8446,THEO 6210;THEO 6220;THEO 6310,,0.0
THEO 8447,none,,0.0
THEO 8448,none,,0.0
THEO 8450,none,,0.0
THEO 8510,none,,0.0
THEO 8511,none,,0.0
THEO 8512,none,,0.0
THEO 8513,none,,0.0
THEO 8514,none,,0.0
THEO 8515,none,,0.0
THEO 8516,none,,0.0
THEO 8517,none,,0.0
THEO 8518,none,,0.0
THEO 8519,none,,0.0
THEO 8520,none,,0.0
THEO 8521,none,,0.0
THEO 8522,none,,0.0
THEO 8523,none,,0.0
THEO 8524,none,,0.0
THEO 8525,none,,0.0
THEO 8526,none,,0.0
THEO 8527,none,,0.0
